252101300002658,60950164,2458364.003397394,58363.5016435,19.2759514,0.105024308,0,zg,55.600807799999998,-27.9383324,0.56400001,-0.0359999985,20180902501481,252,0x1,0x3,19.8600006,25.9089508,0.0383138061,-0.00748609705,6.33440577e-05,30,1.88600004,1
252101300002658,61545898,2458369.9610903575,58369.4589815,19.3501511,0.110016301,0,zg,55.600830600000002,-27.9382673,0.856000006,0.0149999997,20180908458854,252,0x1,0x3,21.1800003,25.937151,0.0367676318,-0.0138267018,3.25317233e-05,30,1.98699999,1
252101300002658,61845972,2458372.9620018955,58372.459722200001,19.3260612,0.108377926,0,zg,55.6008061,-27.938268699999998,1.26300001,-0.0700000003,20180911459259,252,0x1,0x3,21.4400005,26.0250607,0.0314213894,-0.0563191511,2.33933806e-05,30,1.94299996,1
252101300002658,62145971,2458375.9621550762,58375.4597106,19.358902,0.110615551,0,zg,55.600865599999999,-27.938323,0.676999986,0.0460000001,20180914459259,252,0x1,0x3,21.2600002,26.0309029,0.0319574066,-0.04760243,2.47941916e-05,30,1.91100001,1
252101300002658,62446056,2458378.9631699519,58378.460567100003,19.2726479,0.104805902,0,zg,55.600884999999998,-27.938235800000001,0.694000006,-0.0350000001,20180917460567,252,0x1,0x3,21.0900002,26.0176487,0.0354821235,-0.0228068866,3.05851609e-05,30,1.88600004,1
252101300002658,62943847,2458383.9413224282,58383.438472200003,19.3558617,0.110407159,0,zg,55.600848499999998,-27.938387200000001,1.34099996,-0.144999996,20180922438391,252,0x1,0x3,20.3199997,25.9578629,0.0394892991,-0.064061068,5.32772247e-05,30,1.90900004,1
252101300002658,63247754,2458386.9805375352,58386.477546299997,19.2576103,0.103815883,0,zg,55.600742099999998,-27.938484299999999,0.425000012,-0.0729999989,20180925477535,252,0x1,0x3,19.4099998,26.0126095,0.0439659171,-0.0103869317,0.000126172046,30,1.87699997,1
252101300002658,63541767,2458389.920793571,58389.417673600001,19.2514935,0.103415102,0,zg,55.600871699999999,-27.938292100000002,0.328999996,-0.197999999,20180928417303,252,0x1,0x3,20.2199993,25.9804935,0.0388191752,-0.0232084449,5.74227524e-05,30,1.92499995,1
252101300002658,66939826,2458423.9022258674,58423.398263900002,19.1536846,0.0971700624,0,zg,55.600835099999998,-27.938280200000001,1.47399998,0.209000006,20181101398252,252,0x1,0x3,20.1299992,26.0326843,0.0415564477,-0.0769968405,6.59592697e-05,30,2.00200009,1
252101300002658,67233413,2458426.8381048408,58426.334131900003,19.1490154,0.0968798101,0,zg,55.6008414,-27.938324999999999,0.850000024,-0.0989999995,20181104333958,252,0x1,0x3,20.7099991,25.450016,0.0485239998,-0.0286181513,7.12792098e-05,30,1.93099999,1
252101300002658,67542240,2458429.926380612,58429.422407400001,19.2880402,0.105826482,0,zg,55.600834900000002,-27.938341000000001,0.911000013,-0.0759999976,20181107422407,252,0x1,0x3,21.1599998,25.9770393,0.036107596,-0.0166185573,3.13274904e-05,30,2.32599998,1
252101300002658,67843130,2458432.9352702457,58432.431307899999,19.3122406,0.107445568,0,zg,55.6008554,-27.9382859,0.730000019,-0.0610000007,20181110431308,252,0x1,0x3,20.4300003,25.8972397,0.0383955501,-0.0308368523,4.74579356e-05,30,2.58200002,1
252101300002658,68927206,2458443.7758930279,58443.272060199997,19.5376205,0.123271681,0,zg,55.6008292,-27.938334300000001,0.762000024,-0.379000008,20181121271794,252,0x1,0x3,19.6800003,26.0286198,0.0434102602,-0.0368249267,0.000104452047,30,1.97500002,1
252201300005225,60947981,2458363.9815673204,58363.479814799997,19.8638287,0.165705964,0,zr,55.601182700000003,-27.938178799999999,0.453999996,-0.361000001,20180902479745,252,0x1,0x3,20.3299999,25.9308281,0.0371668413,0.132921532,3.23885324e-05,30,1.96399999,1
252201300005225,61248096,2458366.9828944691,58366.480960599998,19.3939724,0.128617182,0,zr,55.600889199999997,-27.938361100000002,0.615999997,0.0939999968,20180905480775,252,0x1,0x3,20.8500004,25.9909725,0.0337769091,0.134455845,2.68873591e-05,30,1.92299998,1
252201300005225,61850079,2458373.0030805976,58372.500798599998,19.5331497,0.139750242,0,zr,55.600840599999998,-27.938307600000002,0.848999977,-0.0340000018,20180911500613,252,0x1,0x3,21.1700001,26.0351486,0.0267177038,0.114905596,1.68783099e-05,30,1.86199999,1
252201300005225,62148081,2458375.983255811,58375.480810200002,19.6713829,0.150885016,0,zr,55.600931899999999,-27.938357799999999,1.17200005,0.0829999968,20180914480648,252,0x1,0x3,20.9500008,26.0103836,0.0294593442,0.131536007,2.0631498e-05,30,1.86600006,1
252201300005225,62450187,2458379.0044799815,58378.501875000002,19.887846,0.167431712,0,zr,55.600946800000003,-27.938312,0.556999981,0.0160000008,20180917501713,252,0x1,0x3,20.9799995,26.0158463,0.027764855,0.122897163,1.82506155e-05,30,1.88199997,1
252201300005225,63241748,2458386.9204768999,58386.417488400002,19.6689453,0.150690109,0,zr,55.601016000000001,-27.938393399999999,0.730000019,-0.257999986,20180925417488,252,0x1,0x3,19.7800007,25.9709454,0.0380633473,0.118160918,3.48796493e-05,30,1.96099997,1
252201300005225,63548075,2458389.9838749575,58389.480752299998,19.6403427,0.148396879,0,zr,55.600847899999998,-27.938198700000001,0.488000005,0.00600000005,20180928480590,252,0x1,0x3,20.3799992,26.0153427,0.0339852571,0.112169273,2.7554197e-05,30,1.90499997,1
252201300005225,66931761,2458423.8215772063,58423.317615699998,19.5488014,0.141013473,0,zr,55.6010274,-27.938316100000002,0.379000008,-0.0219999999,20181101317280,252,0x1,0x3,20.7800007,25.9398003,0.0297907647,0.126752868,2.14317406e-05,30,2.01399994,1
252201300005225,67241670,2458426.9206744884,58426.416701399998,19.7560272,0.157570541,0,zr,55.600903000000002,-27.938309100000001,1.36699998,0.0219999999,20181104416690,252,0x1,0x3,20.5699997,25.9520283,0.0307344347,0.121393822,2.26749071e-05,30,2.1789999,1
252201300005225,67829238,2458432.7963474067,58432.292384300003,19.3989525,0.129010707,0,zr,55.600948799999998,-27.938284400000001,1.05900002,0.129999995,20181110292257,252,0x1,0x3,20.2199993,26.0009518,0.0442156978,0.108418949,4.69444858e-05,30,2.01699996,1
252201300005225,68538299,2458439.8868931253,58439.382997699999,19.4339466,0.131788105,0,zr,55.600720000000003,-27.938237399999998,0.90200001,-0.184,20181117382986,252,0x1,0x3,20.0599995,25.5169468,0.0398461819,0.111763828,3.76373282e-05,30,2.1960001,1
252201300005225,68933627,2458443.8401047504,58443.336273100002,19.6796341,0.151543975,0,zr,55.6007648,-27.938312100000001,0.661000013,0.0140000004,20181121336273,252,0x1,0x3,20.3099995,25.9866333,0.0320558362,0.122400925,2.39505353e-05,30,1.97099996,1
